id,county_id,siruta_code,name,longitude,latitude,google_maps_url
106,1,1160,Abrud,23.06507433,46.27484991,"https://maps.google.com/maps?q=46.2748499061,23.0650743289"
107,1,1179,Abrud-Sat,23.06098006,46.28165652,"https://maps.google.com/maps?q=46.2816565238,23.0609800609"
108,1,1188,Gura Cornei,23.09091109,46.2614777,"https://maps.google.com/maps?q=46.2614776975,23.0909110900"
109,1,1197,Soharu,23.02817912,46.27837879,"https://maps.google.com/maps?q=46.2783787888,23.0281791201"
110,1,1222,Aiud,23.7182172,46.31030354,"https://maps.google.com/maps?q=46.3103035360,23.7182172002"
111,1,1231,Aiudul de Sus,23.69052578,46.31653277,"https://maps.google.com/maps?q=46.3165327673,23.6905257798"
112,1,1277,Ciumbrud,23.76222414,46.30809651,"https://maps.google.com/maps?q=46.3080965127,23.7622241446"
113,1,1240,Gambas,23.72388333,46.34652422,"https://maps.google.com/maps?q=46.3465242191,23.7238833286"
114,1,1286,Garbova de Jos,23.66957615,46.25906687,"https://maps.google.com/maps?q=46.2590668680,23.6695761458"
115,1,1295,Garbova de Sus,23.62368518,46.29239729,"https://maps.google.com/maps?q=46.2923972921,23.6236851823"
116,1,1302,Garbovita,23.64187096,46.28194139,"https://maps.google.com/maps?q=46.2819413882,23.6418709560"
117,1,1259,Magina,23.65080391,46.34062126,"https://maps.google.com/maps?q=46.3406212611,23.6508039091"
118,1,1268,Pagida,23.74518353,46.34073007,"https://maps.google.com/maps?q=46.3407300729,23.7451835335"
119,1,1311,Sancrai,23.75209183,46.29393937,"https://maps.google.com/maps?q=46.2939393722,23.7520918290"
120,1,1320,Tifra,23.69457056,46.25823851,"https://maps.google.com/maps?q=46.2582385066,23.6945705634"
121,1,1026,Alba Iulia,23.57367005,46.06947594,"https://maps.google.com/maps?q=46.0694759364,23.5736700475"
122,1,1035,Barabant,23.58486793,46.09930428,"https://maps.google.com/maps?q=46.0993042801,23.5848679303"
123,1,1044,Micesti,23.55573135,46.10141496,"https://maps.google.com/maps?q=46.1014149565,23.5557313451"
124,1,1053,Oarda,23.58660273,46.02272201,"https://maps.google.com/maps?q=46.0227220123,23.5866027310"
125,1,1062,Paclisa,23.5246989,46.04689567,"https://maps.google.com/maps?q=46.0468956727,23.5246988994"
126,1,2149,Albac,22.96540173,46.4485377,"https://maps.google.com/maps?q=46.4485377042,22.9654017311"
127,1,2158,Barasti,22.98835238,46.45999371,"https://maps.google.com/maps?q=46.4599937095,22.9883523767"
128,1,2167,Budaiesti,22.97407195,46.47781361,"https://maps.google.com/maps?q=46.4778136076,22.9740719464"
